"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"07d54b02b5b4f7aec4da1379d97f708bba62b6ca74a9287158a198a0653c7a176d0c6ecc8718767840573c0dc8ee8d2f103bd8e6c9275e1cc9dacf6f90111dcc",,"2025-05-19T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T18:01:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","3928","N","NORA AVE","1632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","2","5","41.9516747812","-87.8024778139","POINT (-87.80247781386 41.951674781214)"
"401a6dcfabc17cc2746cef51a31a9f3e85c348401f48cd522e261407e09c67f180d5bc3ffef88b08e9efb0762418a7215c1cb9e9a88d1eca389956faf9057c6b","Y","2025-05-19T18:00:00.000","25","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-19T21:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2399","W","GRANVILLE AVE","2413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","2","5","41.9939839518","-87.6897009496","POINT (-87.689700949645 41.993983951844)"
"f3b80c45e2d9042d506dcb7ea2f8a08048553913d4290c7170bc2a0cc8eec75b0eacd7c20514244c6b258ad6fc7504bef2a6a2935d14d72b1e228ab010e2169d",,"2025-05-19T18:00:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T18:12:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1549","W","57TH ST","713",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","2","5","41.7902843064","-87.6640560884","POINT (-87.664056088422 41.790284306443)"
"4c7696c03f5244906a9bba05e37efc6dae4951ddf20a013e5be10951c81b93ee67a387dada87b45f70bdf72e3567e9a6b5416e779bf351bd2637f42b036a0429",,"2025-05-19T17:42:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T17:43:00.000","IMPROPER BACKING","IMPROPER BACKING","3201","W","BELMONT AVE","1412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.9392210489","-87.7077146023","POINT (-87.707714602329 41.939221048898)"
"035290dc2a3cfe886553a9ac40fd2961cac1dc6de6b3fcb104ca736430efcbfaacf68de476164232f01a4d5d7d61461a95dbaba0ccff500b1c0503690d369a3d",,"2025-05-19T17:41:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-19T17:41:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","6740","N","RIDGE BLVD","2412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","42.0045335502","-87.6800215274","POINT (-87.680021527442 42.004533550244)"
"5022ecf0ede06eff9a5fd813d8af582b2848d9e2b31392774d24db933bc48a271c9c2962abe3914b4de408297827d9c7d89f65295af1ce99f61cb122c33e6d92",,"2025-05-19T17:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","HEAD ON","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T17:43:00.000","EQUIPMENT - VEHICLE CONDITION","UNABLE TO DETERMINE","1831","E","95TH ST","431",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.7223121996","-87.5790525246","POINT (-87.579052524628 41.722312199609)"
"994ba50b8801956f864b8665256803ca85bbfe99f1dd64e5c302eac0cd5860043a4aa3612502d8c4574f9aaf235fbd336ebc347edfc96d08d62724206f168dc2",,"2025-05-19T17:40:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR TO FRONT","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T19:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","9501","S","CALUMET AVE","511",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","2","5","41.7217826519","-87.6152044951","POINT (-87.615204495083 41.721782651874)"
"f4ab235ff3a90b3b0c080002d2395a7b4d3bdbdfc0a59d893405a40352a431596bef7a68bc9d9430755fdea7e1844ef2712a92c9dd7a0a7cfa472441b08ebe27",,"2025-05-19T17:40:00.000","35","STOP SIGN/FLASHER","MISSING","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-05-19T17:40:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","434","N","HALSTED ST","1214",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.890077898","-87.6477560898","POINT (-87.647756089786 41.89007789797)"
"5261e2552d3076a5df6988321258691c28cbb1df646da36a4ee70a4933c7bcff4ddf1a1eb6674d4b57056e69045015022947fb9e9f30243d3ec801ad0a9455e6",,"2025-05-19T17:37:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-05-19T17:37:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","2099","N","WESTERN AVE","1432",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","17","2","5","41.9198113753","-87.687335238","POINT (-87.687335238035 41.919811375347)"
"9f15929966fbbfceafec11a9ec5ef0c513a3adb0f76e95a607ea4550aac7ef1c0eda6c8c2d0e99a02a1143c264f0df96f63459c47cf89bfdd9cf5bfea3ce0237",,"2025-05-19T17:30:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T19:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4501","S","PULASKI RD","821",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","2","5","41.8114515422","-87.7235746544","POINT (-87.72357465442 41.811451542236)"
"264e379f390e3bfa49a0ab24ac9657cc8ae44f6d525ef2d2de399b3788ba3e9d56d5fb3c0faf964a295aa84d861c1ee36248aaaa022aca86f36a97a04580b630",,"2025-05-19T17:25:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","$501 - $1,500","2025-05-19T17:39:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3419","N","SOUTHPORT AVE","1924",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","17","2","5","41.9440353962","-87.6637871173","POINT (-87.663787117332 41.944035396215)"
"4d0346aa755371bbd0e4c8e23a1882583436073cc999e14bbf34639b4b670536b57f32c3d119a0e07c3bff423df33a52cb6c41f3860a7c6924f191fe5798298c",,"2025-05-19T17:22:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T17:28:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","1119","W","GARFIELD BLVD","712",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.7937096884","-87.6533126567","POINT (-87.653312656658 41.793709688406)"
"5cdb124b8fc41a52cb194cef260930dc3b504fa9a6ded81489955cdddfd580979e8b3505c4bfabf41d1fbacb203a28b1d6028ed88ec3f1b6ba1bc3e27621b04b",,"2025-05-19T17:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T17:22:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","607","N","ASHLAND AVE","1215",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","2","5","41.8926865048","-87.6670458057","POINT (-87.667045805672 41.892686504753)"
"775a689e5188cdf6e24ea57c8da73590f14a96fd15fcb46141bee64e55b79d0c37adbcf9b64519f3b024edbdc02e3b1d0c6a56a4bedbbf08de90895d991a084c",,"2025-05-19T17:17:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"N","OVER $1,500","2025-05-19T19:30:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","2556","S","CALIFORNIA AVE","1033",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.8447339387","-87.6953630667","POINT (-87.695363066709 41.844733938666)"
"4fb568b5bfd00b3ae8740a8214b9690508390f89cbf4363997d87d67094156cf4c6b6c1aae7d563fee41d3ead3f91bfc2aedb2eca59cc42323060bccf4e4ed94",,"2025-05-19T17:15:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-19T17:15:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO REDUCE SPEED TO AVOID CRASH","700","W","FULTON MARKET","1214",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.8869119866","-87.6457343785","POINT (-87.645734378536 41.886911986619)"
"03493bb17452c90ec54ab0b61151815bd3a09252a8bf2be0c1244366dc618c3d4f1ead135d7fa5355e30e05fe6c6403bb6010a1af168ac970472c20606749e74",,"2025-05-19T17:13:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","TURNING","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2025-05-19T17:42:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FAILING TO YIELD RIGHT-OF-WAY","9500","S","STONY ISLAND AVE","511",,"Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.722257273","-87.5852755651","POINT (-87.585275565077 41.722257273006)"
"4747a9be683a0554826ac6eb74013bfc84cb4f851f3976d0bdfe415def6b3d3ecb7ed3f51314ede6ebbcc8b738efa1d20ec7019c8fbe13fc9b15ff5ab135063a",,"2025-05-19T17:10:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","UNKNOWN","UNKNOWN","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-19T17:12:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","2199","N","LEAVITT ST","1432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.9212862272","-87.6824919315","POINT (-87.682491931531 41.921286227215)"
"9cc49afa0d73f68401f6e4bf89e60c85c689a48fa7bd90a7bea936f8a98801b186c449203c222f9ba44a9b4e811a331417ac39c492dcad2c3f3f47ae0ce069a5",,"2025-05-19T17:07:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","WORN SURFACE","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-19T17:09:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","UNABLE TO DETERMINE","5302","N","LINCOLN AVE","2011","Y","Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.977783437","-87.6927011395","POINT (-87.692701139529 41.977783436956)"
"00c92f4d80c1246bbe3f5e4a62323b8accdeba868833f2a02fe5f8bcdb6d5f4f50cfc1c0e68553b09475dd61d248e5ac1e71d1997ea12d6679efe9f2d24b9aa1",,"2025-05-19T17:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-05-19T19:08:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","307","E","MARQUETTE RD","322",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","17","2","5","41.7728062177","-87.6183857267","POINT (-87.618385726674 41.772806217686)"
"6c5bb1239a53b82762111880ae5ca6ebb554c9648f0116a43b4d7682d2273e4969dc2d7495590da36a2c015529c14562d330d563a6f193d37e05b01f671abd82",,"2025-05-19T17:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T17:26:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","11730","S","MARSHFIELD AVE","2234",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.6803322053","-87.6625846787","POINT (-87.662584678739 41.680332205335)"
"af2163ef3c3fe239516fb715bb139c0651272a83c65a5e11df6537cc60ecd2cbaad8264c4decaa41e8e11ab9442a6dba7370e0cea1811a13d5029c5e7850daae",,"2025-05-19T17:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T17:30:00.000","IMPROPER OVERTAKING/PASSING","FOLLOWING TOO CLOSELY","7856","S","STONY ISLAND AVE","411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.7518453078","-87.5861482354","POINT (-87.586148235418 41.751845307752)"
"d383f1346ba911186f0bf0ec0bdf0f5a3278251fab43229c4fd2952026189f1268dd8fcec26167b4aa1b29aac6c04e8cb8d1d530137a19a45e9bde1c7d18f367",,"2025-05-19T17:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T18:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","21","S","ASHLAND AVE","1224",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","5","41.880749768","-87.6666414513","POINT (-87.666641451266 41.880749768035)"
"b1ef8c11e9e13f20179d90e2712ba876cc622087426f46ae70ff99a65dca1890474fbb74edbc8be8526925385030c4fb1c44227f3b8d38ee0ea652ea60a38de2",,"2025-05-19T16:45:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-19T16:47:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","2500","N","CLARK ST","1935",,"Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","16","2","5","41.9278051021","-87.6419630601","POINT (-87.641963060076 41.927805102093)"
"036ad309e2f0084a5e24dc7e73440a2ae59ccd680a399c5b0a955f657063133cfbee1ee31ca056661230eaa0243ca0da437165eba8ba838b0d1694939a920cdb",,"2025-05-19T16:35:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2025-05-19T17:46:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3019","W","PETERSON AVE","2011",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","2","5","41.9902996887","-87.7051332139","POINT (-87.705133213892 41.990299688692)"
"2c57d6163e9ddce1f15e82ffd0c1de7c192b9b6b2be7de619ca2a4482c4ac463a1841ef7de82a02e473266069d0c23a45cde5cbcfa633898e0a41f01ad462c33",,"2025-05-19T16:29:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-05-19T17:20:00.000","NOT APPLICABLE","NOT APPLICABLE","6454","S","MORGAN ST","724",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","2","5","41.7762419381","-87.6497023764","POINT (-87.649702376372 41.776241938112)"
"c5afecc2268aeedf48ccfcd33abe9bc7b8dcb8d3485872fd1004de4a2520237b4345509927ef21be42b3b6fbea07c4a36ed6bebf66459b820616f0487f929d58",,"2025-05-19T16:20:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T17:15:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","3668","S","WESTERN BLVD","911",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","2","5","41.8263353905","-87.6844973817","POINT (-87.684497381744 41.826335390507)"
"e4ff29e5341d9091b42519aa97e2ec1e271212cf7070fa86d35ed2fd26999b6559ce1805700c9417f00102a943c7663dc6932951ac9000f25430d1fb81e339db",,"2025-05-19T16:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T17:35:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","IMPROPER BACKING","920","W","BELMONT AVE","1924",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","16","2","5","41.9400469097","-87.652393356","POINT (-87.652393356017 41.940046909662)"
"306317c6432e615bebab9b182cee025feac305d7ca78b543c705bb14400cd350dee4f49e92804592acb8da93b4816e5589a0988b4e1dea0734641d7e4e957c19",,"2025-05-19T16:17:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2025-05-19T16:20:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER TURNING/NO SIGNAL","400","W","63RD ST","711",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","16","2","5","41.7800180367","-87.6351127639","POINT (-87.635112763932 41.780018036652)"
"051820805c9f59f3a8166084008f6d52192bb56e67e382ef222d74c18c93723b68a039beaf653a9cb3590c4175960a2085d518b03eab44c1952bc17360115d30",,"2025-05-19T16:15:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","HEAD ON","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-05-19T16:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","260","N","PULASKI RD","1114",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","1","0","16","2","5","41.8852672244","-87.7259475795","POINT (-87.725947579501 41.885267224369)"
"d4137cd95e92a07b4688b79655d148efe79de2ea7706e138fc9cbae45ecce3b336eb6e7022b30074543479956872962202621686d09091438580df758e5a10ed",,"2025-05-19T16:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-05-19T18:14:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1602","N","CLARK ST","1814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","16","2","5","41.9112955592","-87.6318737964","POINT (-87.631873796351 41.911295559168)"
"15435964ed75bf5b96dd60e7894f65d64f58794194beba593a4da9afbb63d0d377f6b06a17b1124923d791a75f8757d3190bd95bff236d4e04d7161b49cfa466",,"2025-05-19T16:10:00.000","30","NO CONTROLS","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-19T16:31:00.000","FAILING TO YIELD RIGHT-OF-WAY","IMPROPER TURNING/NO SIGNAL","8698","S","ASHLAND AVE","614",,,,,,,"2","REPORTED, NOT EVIDENT","7","0","0","0","7","0","0","16","2","5","41.7358790327","-87.6632137867","POINT (-87.66321378669 41.735879032682)"
"c9b5ca2578857ba0e8850adb5804cbd0e484ad62a514154caf2f5fd7c37547c2500c3f183228990603332f48f5421b52efcb48631e19bac0eb46b0e8ad4326ce",,"2025-05-19T16:05:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-19T16:09:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4451","W","DEVON AVE","1711",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","2","5","41.9971417608","-87.7405427216","POINT (-87.740542721554 41.997141760848)"
"a389363bb9e8a15e66ac7290ac40033e1f65dacf0bc2e4836ddb8102468bbe9f4f4fb9c0898788902cd7b466e90f60758d336e068074ca432cc351b0ed2e9102",,"2025-05-19T16:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T16:45:00.000","IMPROPER LANE USAGE","UNABLE TO DETERMINE","4000","S","HALSTED ST","925",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","16","2","5","41.8214451649","-87.6460159953","POINT (-87.646015995337 41.821445164932)"
"b0df674ac4554864568a4e128cbf7100cc26b65d8d6bb761c2a3a0172dd2ff2001d2a6dc5b55a031f75791018848531d8f1444ca8e27067b8acb59a4e5f49509",,"2025-05-19T16:00:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T18:25:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3906","N","HARLEM AVE","1631",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","2","5","41.9509484987","-87.8073522668","POINT (-87.807352266819 41.950948498737)"
"d1e033b6d77ce652cfc8077b795c86e617a57c2b2f81c521ab4416924656a1ef2c468abbb00165b615cb1723772b48fdc1874562ed1e07fea56e472a655dc7c8",,"2025-05-19T16:00:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","OTHER",,"CURVE, LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-05-19T16:04:00.000","FAILING TO YIELD RIGHT-OF-WAY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","26","N","BESSIE COLEMAN DR","1654",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","16","2","5",,,
